,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp.var.rate,cons.price.idx,cons.conf.idx,euribor3m,nr.employed,y
9217,35,admin.,married,high.school,unknown,no,no,telephone,jun,fri,238,3,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
22696,54,blue-collar,married,basic.9y,unknown,no,no,cellular,aug,fri,207,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
26009,37,entrepreneur,married,university.degree,no,no,no,cellular,nov,wed,184,4,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
39018,65,management,married,unknown,no,yes,no,telephone,dec,wed,207,3,999,1,failure,-3.0,92.713,-33.0,0.715,5023.5,yes
36772,55,retired,married,high.school,no,yes,yes,cellular,jun,fri,186,2,999,0,nonexistent,-2.9,92.963,-40.8,1.268,5076.2,yes
40442,26,admin.,single,university.degree,no,no,no,cellular,aug,mon,242,1,6,5,success,-1.7,94.027,-38.3,0.904,4991.6,yes
31720,36,blue-collar,married,basic.9y,no,yes,yes,cellular,may,thu,314,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
8977,31,technician,single,university.degree,unknown,yes,no,telephone,jun,thu,817,2,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,yes
40046,29,admin.,single,high.school,no,no,no,cellular,jul,tue,319,1,999,0,nonexistent,-1.7,94.215,-40.3,0.797,4991.6,yes
9599,36,technician,married,professional.course,no,no,no,telephone,jun,mon,183,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
3232,36,blue-collar,single,basic.9y,no,no,no,telephone,may,thu,104,1,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
37854,26,student,single,university.degree,no,no,yes,cellular,aug,fri,173,1,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.825,5076.2,yes
15533,33,technician,married,high.school,no,yes,no,cellular,jul,fri,1360,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,yes
35743,33,entrepreneur,single,university.degree,no,no,no,cellular,may,mon,637,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes
29831,47,blue-collar,single,basic.9y,unknown,yes,no,cellular,apr,mon,68,2,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,no
22263,31,admin.,single,university.degree,no,yes,no,cellular,aug,thu,188,5,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
15498,46,admin.,single,university.degree,no,no,no,cellular,jul,fri,852,9,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,yes
17287,35,unemployed,single,basic.9y,no,yes,yes,cellular,jul,fri,50,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
39152,33,admin.,married,university.degree,no,yes,no,cellular,mar,wed,235,3,4,1,success,-1.8,93.369,-34.8,0.655,5008.7,yes
38212,48,management,married,university.degree,no,no,no,cellular,oct,wed,81,1,6,1,success,-3.4,92.431,-26.9,0.74,5017.5,yes
20102,36,admin.,married,university.degree,no,no,no,cellular,aug,mon,123,2,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
36541,29,admin.,married,high.school,no,no,no,cellular,jun,wed,200,1,999,0,nonexistent,-2.9,92.963,-40.8,1.26,5076.2,yes
19045,39,admin.,married,university.degree,no,yes,yes,cellular,aug,tue,328,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
39287,47,self-employed,divorced,university.degree,no,no,no,cellular,mar,tue,261,1,999,0,nonexistent,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes
7672,51,admin.,married,university.degree,unknown,yes,no,telephone,may,fri,119,2,999,0,nonexistent,1.1,93.994,-36.4,4.864,5191.0,no
27650,44,admin.,married,university.degree,unknown,no,no,cellular,nov,fri,48,4,999,0,nonexistent,-0.1,93.2,-42.0,4.021,5195.8,no
29451,25,self-employed,divorced,university.degree,no,yes,no,cellular,apr,mon,227,5,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
23802,38,technician,married,professional.course,no,yes,no,cellular,aug,fri,119,3,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,no
39659,28,admin.,single,high.school,no,yes,no,cellular,may,thu,263,1,6,1,success,-1.8,93.876,-40.0,0.6829999999999999,5008.7,yes
38808,32,admin.,single,university.degree,no,yes,no,telephone,nov,fri,135,1,999,0,nonexistent,-3.4,92.649,-30.1,0.7140000000000001,5017.5,yes
26076,33,technician,married,university.degree,no,no,no,telephone,nov,wed,91,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
17722,60,retired,divorced,basic.4y,no,yes,no,telephone,jul,tue,50,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
26060,36,management,divorced,high.school,no,no,yes,cellular,nov,wed,709,2,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,yes
13023,36,admin.,married,university.degree,no,yes,no,cellular,jul,tue,218,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
26465,42,admin.,married,university.degree,no,yes,no,cellular,nov,thu,871,5,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,yes
40417,27,admin.,single,university.degree,no,no,no,cellular,aug,fri,562,2,3,3,success,-1.7,94.027,-38.3,0.905,4991.6,yes
37232,33,admin.,single,high.school,no,yes,no,cellular,aug,fri,1088,3,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.8809999999999999,5076.2,yes
38707,71,housemaid,married,basic.4y,no,yes,no,cellular,nov,tue,193,2,999,0,nonexistent,-3.4,92.649,-30.1,0.715,5017.5,yes
41009,24,blue-collar,single,high.school,no,no,no,cellular,oct,thu,1032,1,3,1,success,-1.1,94.601,-49.5,1.025,4963.6,yes
9868,49,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,158,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
39581,24,student,single,high.school,no,yes,no,cellular,may,tue,153,2,6,2,success,-1.8,93.876,-40.0,0.6679999999999999,5008.7,yes
40329,31,student,single,unknown,no,yes,no,cellular,aug,mon,868,3,18,3,failure,-1.7,94.027,-38.3,0.898,4991.6,yes
2876,28,entrepreneur,married,basic.4y,unknown,no,no,telephone,may,wed,117,1,999,0,nonexistent,1.1,93.994,-36.4,4.859,5191.0,no
3491,37,technician,married,university.degree,no,no,no,telephone,may,thu,263,4,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
34824,22,student,single,high.school,no,yes,yes,telephone,may,thu,382,3,999,1,failure,-1.8,92.89299999999999,-46.2,1.266,5099.1,no
37996,49,admin.,married,high.school,no,no,no,cellular,sep,tue,495,1,3,1,success,-3.4,92.37899999999999,-29.8,0.7879999999999999,5017.5,yes
21095,35,technician,married,university.degree,no,unknown,unknown,cellular,aug,thu,1579,2,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes
12106,40,entrepreneur,divorced,university.degree,no,no,no,telephone,jun,mon,146,3,999,0,nonexistent,1.4,94.465,-41.8,4.947,5228.1,no
14572,31,blue-collar,single,basic.9y,no,yes,no,cellular,jul,tue,442,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
26160,38,technician,married,professional.course,no,yes,yes,cellular,nov,wed,11,3,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
34869,23,admin.,single,high.school,no,yes,no,cellular,may,fri,236,4,999,1,failure,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
11943,47,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,655,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
16667,36,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,638,2,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes
36977,60,housemaid,married,basic.4y,no,yes,no,cellular,jul,thu,503,2,5,2,success,-2.9,92.469,-33.6,1.072,5076.2,yes
34620,51,blue-collar,married,basic.4y,no,yes,yes,cellular,may,thu,668,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.266,5099.1,yes
39974,76,retired,married,professional.course,unknown,yes,no,cellular,jun,tue,352,1,3,1,success,-1.7,94.055,-39.8,0.7609999999999999,4991.6,yes
4592,46,housemaid,married,basic.9y,no,no,no,telephone,may,tue,165,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
21459,45,admin.,married,high.school,no,yes,no,cellular,aug,tue,1293,4,999,0,nonexistent,1.4,93.444,-36.1,4.963,5228.1,yes
26490,38,management,married,university.degree,no,yes,no,cellular,nov,thu,82,1,999,0,nonexistent,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
40831,32,admin.,married,high.school,no,no,no,cellular,sep,mon,169,2,999,0,nonexistent,-1.1,94.199,-37.5,0.879,4963.6,no
9134,48,unemployed,married,high.school,unknown,yes,no,telephone,jun,fri,334,1,999,0,nonexistent,1.4,94.465,-41.8,4.967,5228.1,no
38095,49,unemployed,married,high.school,no,no,no,cellular,sep,wed,292,1,999,0,nonexistent,-3.4,92.37899999999999,-29.8,0.768,5017.5,yes
8652,42,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,264,2,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
39982,25,student,single,high.school,no,yes,yes,cellular,jun,tue,660,2,6,3,success,-1.7,94.055,-39.8,0.7609999999999999,4991.6,yes
20000,42,self-employed,married,university.degree,no,yes,no,cellular,aug,fri,219,2,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
4578,33,admin.,single,professional.course,no,no,no,telephone,may,tue,485,3,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
16042,36,admin.,single,high.school,no,no,no,cellular,jul,tue,259,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,no
14763,43,blue-collar,single,basic.6y,no,yes,yes,cellular,jul,wed,1806,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,yes
40351,31,student,single,university.degree,no,no,no,cellular,aug,tue,279,4,6,2,success,-1.7,94.027,-38.3,0.899,4991.6,yes
38546,55,retired,married,basic.4y,no,yes,no,cellular,oct,thu,139,1,999,0,nonexistent,-3.4,92.431,-26.9,0.722,5017.5,yes
41026,65,retired,married,high.school,no,yes,yes,cellular,oct,fri,344,2,12,1,success,-1.1,94.601,-49.5,1.0290000000000001,4963.6,yes
38190,69,retired,divorced,professional.course,no,no,no,cellular,oct,tue,144,1,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,yes
39272,33,admin.,single,university.degree,no,no,no,cellular,mar,mon,427,1,6,2,success,-1.8,93.369,-34.8,0.6459999999999999,5008.7,yes
40098,62,technician,married,unknown,no,unknown,unknown,cellular,jul,mon,220,3,999,1,failure,-1.7,94.215,-40.3,0.8270000000000001,4991.6,yes
33608,25,student,single,university.degree,no,yes,yes,cellular,may,tue,700,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
19581,38,housemaid,married,basic.4y,no,no,no,cellular,aug,thu,231,1,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
5522,30,blue-collar,married,high.school,no,no,no,telephone,may,mon,122,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
32157,46,admin.,divorced,basic.9y,no,yes,no,cellular,may,fri,275,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.3130000000000002,5099.1,no
30170,33,services,married,high.school,no,yes,no,cellular,apr,thu,239,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,no
12654,39,admin.,married,high.school,no,yes,no,cellular,jul,mon,627,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.96,5228.1,no
10297,36,technician,married,university.degree,no,no,no,telephone,jun,mon,1093,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,yes
10524,39,blue-collar,married,basic.6y,no,no,no,telephone,jun,tue,196,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
11527,25,admin.,married,high.school,no,yes,no,telephone,jun,fri,534,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
38345,49,admin.,single,high.school,no,yes,no,telephone,oct,fri,434,1,999,1,failure,-3.4,92.431,-26.9,0.7390000000000001,5017.5,yes
40191,22,admin.,single,university.degree,no,yes,no,telephone,jul,mon,484,1,999,2,failure,-1.7,94.215,-40.3,0.87,4991.6,yes
38902,32,management,married,university.degree,no,no,no,cellular,nov,tue,107,1,999,0,nonexistent,-3.4,92.649,-30.1,0.716,5017.5,no
11323,40,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,thu,146,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
6153,29,admin.,single,university.degree,no,no,yes,telephone,may,tue,166,9,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
40957,37,admin.,single,high.school,no,no,no,telephone,oct,thu,301,1,3,1,success,-1.1,94.601,-49.5,0.987,4963.6,yes
40380,48,admin.,single,university.degree,no,yes,no,cellular,aug,wed,118,1,0,2,success,-1.7,94.027,-38.3,0.9,4991.6,yes
3411,36,management,married,basic.9y,no,yes,no,telephone,may,thu,21,6,999,0,nonexistent,1.1,93.994,-36.4,4.86,5191.0,no
28307,47,entrepreneur,married,high.school,no,no,yes,cellular,apr,wed,663,2,999,0,nonexistent,-1.8,93.075,-47.1,1.445,5099.1,no
29820,54,management,married,university.degree,unknown,no,yes,cellular,apr,mon,1817,3,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
39725,45,technician,single,university.degree,no,no,no,cellular,may,tue,146,2,999,1,failure,-1.8,93.876,-40.0,0.6970000000000001,5008.7,yes
41034,33,services,single,high.school,no,yes,no,cellular,oct,mon,182,1,6,1,success,-1.1,94.601,-49.5,1.032,4963.6,yes
39849,21,student,single,high.school,no,yes,no,cellular,jun,mon,270,1,999,0,nonexistent,-1.7,94.055,-39.8,0.72,4991.6,yes
35828,52,admin.,divorced,basic.9y,no,no,yes,cellular,may,mon,639,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.244,5099.1,yes
1028,58,admin.,married,high.school,no,no,yes,telephone,may,wed,152,2,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,no
24595,58,self-employed,married,university.degree,no,no,no,cellular,nov,mon,224,2,999,1,failure,-0.1,93.2,-42.0,4.191,5195.8,no
6128,50,blue-collar,single,basic.9y,unknown,yes,no,telephone,may,tue,307,2,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
10220,27,blue-collar,single,basic.9y,no,no,no,telephone,jun,mon,61,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
39911,36,admin.,single,university.degree,no,no,no,cellular,jun,wed,706,1,7,1,success,-1.7,94.055,-39.8,0.7390000000000001,4991.6,yes
35941,43,blue-collar,married,basic.9y,no,no,yes,cellular,may,mon,487,1,3,1,success,-1.8,92.89299999999999,-46.2,1.264,5099.1,yes
38323,25,admin.,single,university.degree,no,yes,yes,cellular,oct,fri,115,1,999,1,failure,-3.4,92.431,-26.9,0.7390000000000001,5017.5,yes
18331,38,admin.,married,unknown,no,yes,no,cellular,jul,wed,481,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,yes
31316,47,blue-collar,single,basic.9y,unknown,no,no,cellular,may,wed,159,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.334,5099.1,no
16337,31,blue-collar,single,high.school,no,no,no,telephone,jul,tue,802,11,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.961,5228.1,yes
25925,37,admin.,single,university.degree,no,yes,no,cellular,nov,wed,250,1,999,0,nonexistent,-0.1,93.2,-42.0,4.12,5195.8,no
38224,48,admin.,married,high.school,no,no,no,cellular,oct,thu,113,1,999,0,nonexistent,-3.4,92.431,-26.9,0.741,5017.5,no
2444,31,services,married,basic.6y,unknown,no,no,telephone,may,tue,1001,4,999,0,nonexistent,1.1,93.994,-36.4,4.856,5191.0,yes
39925,44,self-employed,divorced,professional.course,no,yes,no,cellular,jun,thu,310,1,999,0,nonexistent,-1.7,94.055,-39.8,0.742,4991.6,yes
31241,31,services,married,high.school,no,yes,no,cellular,may,wed,611,1,999,1,failure,-1.8,92.89299999999999,-46.2,1.334,5099.1,yes
5045,38,blue-collar,single,high.school,unknown,yes,no,telephone,may,fri,158,3,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
19797,53,technician,divorced,professional.course,no,no,no,cellular,aug,fri,75,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
31946,45,technician,divorced,university.degree,no,yes,yes,cellular,may,thu,252,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.327,5099.1,no
16427,40,entrepreneur,married,university.degree,no,no,no,cellular,jul,wed,94,4,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
40137,29,technician,single,basic.9y,no,yes,no,cellular,jul,wed,603,1,999,0,nonexistent,-1.7,94.215,-40.3,0.84,4991.6,yes
33394,39,blue-collar,married,basic.4y,no,no,yes,cellular,may,tue,300,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.291,5099.1,no
19475,48,admin.,married,high.school,no,no,no,cellular,aug,thu,663,2,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,yes
19801,56,housemaid,married,basic.4y,unknown,no,no,cellular,aug,fri,87,1,999,0,nonexistent,1.4,93.444,-36.1,4.966,5228.1,no
33779,41,blue-collar,married,basic.9y,unknown,yes,no,cellular,may,wed,256,2,999,1,failure,-1.8,92.89299999999999,-46.2,1.281,5099.1,no
12776,55,services,married,basic.6y,unknown,no,no,cellular,jul,tue,31,3,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.962,5228.1,no
1484,38,blue-collar,married,basic.6y,no,no,no,telephone,may,thu,21,9,999,0,nonexistent,1.1,93.994,-36.4,4.855,5191.0,no
29833,69,retired,divorced,basic.4y,no,yes,no,cellular,apr,mon,453,1,999,0,nonexistent,-1.8,93.075,-47.1,1.405,5099.1,yes
31013,37,blue-collar,married,basic.6y,no,no,no,cellular,may,tue,1085,3,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,yes
20092,32,admin.,married,university.degree,no,no,no,cellular,aug,mon,270,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,no
11600,28,admin.,single,university.degree,no,yes,no,telephone,jun,fri,12,14,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
38570,34,technician,single,university.degree,no,no,no,cellular,oct,thu,136,1,999,1,failure,-3.4,92.431,-26.9,0.722,5017.5,yes
30133,79,retired,married,basic.9y,no,yes,no,cellular,apr,thu,510,1,999,0,nonexistent,-1.8,93.075,-47.1,1.365,5099.1,yes
4899,45,admin.,divorced,university.degree,no,no,no,telephone,may,wed,681,3,999,0,nonexistent,1.1,93.994,-36.4,4.8580000000000005,5191.0,yes
22595,48,technician,married,university.degree,no,no,no,cellular,aug,fri,209,1,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,no
10759,54,technician,married,professional.course,unknown,yes,yes,telephone,jun,tue,76,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
26185,33,management,single,university.degree,no,yes,no,telephone,nov,thu,88,2,999,1,failure,-0.1,93.2,-42.0,4.0760000000000005,5195.8,no
37765,70,retired,married,university.degree,no,yes,no,cellular,aug,mon,73,3,999,1,failure,-2.9,92.20100000000001,-31.4,0.843,5076.2,no
10910,34,admin.,single,high.school,no,no,yes,telephone,jun,wed,129,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
23295,51,admin.,married,university.degree,no,yes,no,cellular,aug,wed,519,9,999,0,nonexistent,1.4,93.444,-36.1,4.9639999999999995,5228.1,yes
16414,31,blue-collar,married,basic.4y,unknown,yes,no,cellular,jul,wed,106,1,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.963,5228.1,no
2168,33,technician,married,professional.course,no,yes,no,telephone,may,mon,307,4,999,0,nonexistent,1.1,93.994,-36.4,4.857,5191.0,no
36870,57,retired,married,basic.4y,no,yes,yes,cellular,jun,tue,162,3,999,0,nonexistent,-2.9,92.963,-40.8,1.252,5076.2,yes
24075,45,unknown,married,unknown,no,no,no,telephone,nov,wed,169,1,999,0,nonexistent,-0.1,93.2,-42.0,4.663,5195.8,yes
38200,37,housemaid,single,university.degree,no,no,no,cellular,oct,tue,296,3,999,0,nonexistent,-3.4,92.431,-26.9,0.7440000000000001,5017.5,yes
38204,50,unknown,married,unknown,no,no,no,cellular,oct,wed,209,1,8,3,failure,-3.4,92.431,-26.9,0.74,5017.5,yes
20238,34,admin.,married,university.degree,no,no,no,cellular,aug,mon,1238,1,999,0,nonexistent,1.4,93.444,-36.1,4.965,5228.1,yes
35391,40,technician,married,university.degree,no,yes,yes,cellular,may,fri,133,2,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.25,5099.1,no
19656,46,technician,married,professional.course,unknown,no,no,cellular,aug,thu,166,3,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
19697,55,admin.,married,unknown,unknown,yes,no,cellular,aug,thu,197,4,999,0,nonexistent,1.4,93.444,-36.1,4.968,5228.1,no
37457,28,admin.,single,university.degree,no,no,no,cellular,aug,thu,489,5,999,0,nonexistent,-2.9,92.20100000000001,-31.4,0.873,5076.2,yes
39875,31,technician,married,professional.course,no,yes,no,telephone,jun,tue,208,1,999,0,nonexistent,-1.7,94.055,-39.8,0.723,4991.6,yes
30124,55,services,divorced,professional.course,no,yes,no,telephone,apr,wed,164,23,999,0,nonexistent,-1.8,93.075,-47.1,1.3719999999999999,5099.1,no
8620,53,management,married,university.degree,no,unknown,unknown,telephone,jun,wed,232,1,999,0,nonexistent,1.4,94.465,-41.8,4.864,5228.1,no
27049,58,retired,married,professional.course,no,no,no,cellular,nov,fri,127,1,999,1,failure,-0.1,93.2,-42.0,4.021,5195.8,no
9051,30,management,single,university.degree,no,no,no,telephone,jun,thu,27,7,999,0,nonexistent,1.4,94.465,-41.8,4.8660000000000005,5228.1,no
30704,47,technician,married,professional.course,unknown,yes,no,cellular,may,tue,60,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.344,5099.1,no
32676,30,admin.,single,university.degree,no,yes,no,cellular,may,mon,188,1,999,0,nonexistent,-1.8,92.89299999999999,-46.2,1.2990000000000002,5099.1,no
15506,46,management,divorced,university.degree,no,yes,no,cellular,jul,fri,317,6,999,0,nonexistent,1.4,93.91799999999999,-42.7,4.957,5228.1,no
